,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1295,5176,"I'm counting on you, Bruce.",trust,0,0,0,0,0,0,0,1
1296,5180,We all are.,Neutral,0,0,0,0,0,0,0,0
1297,5202,Run diagnostics.,Neutral,0,0,0,0,0,0,0,0
1298,5204,Show me her memory file.,trust,0,0,0,0,0,0,0,1
1299,5208,"Sire, the file appears entangled.",Neutral,0,0,0,0,0,0,0,0
1300,5211,"It was a memory, but not hers.",Neutral,0,0,0,0,0,0,0,0
1301,5215,There's another consciousness...,Neutral,0,0,0,0,0,0,0,0
1302,5216,sharing her network.,anticipation,0,2,0,0,1,0,0,1
1303,5218,Another Nebula.,Neutral,0,0,0,0,0,0,0,0
1304,5221,Impossible.,sadness,0,0,0,0,0,1,0,0
1305,5223,This duplicate carries a time stamp...,anticipation,0,1,0,0,0,0,0,0
1306,5227,from nine years in the future.,Neutral,0,0,0,0,0,0,0,0
1307,5233,Where is this other Nebula?,Neutral,0,0,0,0,0,0,0,0
1308,5236,In our solar system on Morag.,trust,0,0,0,0,0,0,0,1
1309,5240,Can you access her?,Neutral,0,0,0,0,0,0,0,0
1310,5241,"Yes, the two are linked.",Neutral,0,0,0,0,0,0,0,0
1311,5244,Search the duplicate's memories...,Neutral,0,0,0,0,0,0,0,0
1312,5246,for Infinity Stones.,anger,1,1,0,0,1,0,0,1
1313,5252,And these stones have been in a lot of different places throughout history.,anger,1,0,0,0,0,0,0,0
1314,5255,Our history.,Neutral,0,0,0,0,0,0,0,0
1315,5256,"So, not a lot of convenient spots...",Neutral,0,0,0,0,0,0,0,0
1316,5258,to just drop in.,Neutral,0,0,0,0,0,0,0,0
1317,5260,Which means we have to pick our targets.,Neutral,0,0,0,0,0,0,0,0
1318,5261,- Correct. - Freeze image.,Neutral,0,0,0,0,0,0,0,0
1319,5265,Terrans.,Neutral,0,0,0,0,0,0,0,0
1320,5267,Avengers.,Neutral,0,0,0,0,0,0,0,0
1321,5270,Unruly wretches.,anger,1,0,1,1,0,0,0,0
1322,5272,What's that reflection?,Neutral,0,0,0,0,0,0,0,0
1323,5275,"Amplify this, Maw.",Neutral,0,0,0,0,0,0,0,0
1324,5279,I don't understand.,Neutral,0,0,0,0,0,0,0,0
1325,5285,Two Nebulas.,Neutral,0,0,0,0,0,0,0,0
1326,5287,No. The same Nebula...,Neutral,0,0,0,0,0,0,0,0
1327,5290,from two different times.,anticipation,0,1,0,0,0,0,0,0
1328,5293,Set course for Morag.,Neutral,0,0,0,0,0,0,0,0
1329,5295,And scan the duplicate's memories.,Neutral,0,0,0,0,0,0,0,0
1330,5298,I wanna see everything.,fear,0,0,0,1,0,1,0,0
1331,5310,"My ladies, I'll see you after. I'll see you after. Go on ahead.",anger,2,0,2,2,0,2,0,0
1332,5328,What are you doing?,Neutral,0,0,0,0,0,0,0,0
1333,5331,"Oh, God!",anticipation,0,1,0,1,1,0,0,1
1334,5332,You're better off leaving the sneaking to your brother.,surprise,1,0,0,1,0,1,2,1
1335,5335,"No, I wasn't sneaking. I was just going for a walk.",anger,1,0,0,1,0,0,1,0
1336,5337,What are you wearing?,trust,0,0,0,0,0,0,0,1
1337,5338,I always wear this. It's one of my favorites.,trust,0,0,0,0,0,0,0,1
1338,5345,What's wrong with your eye?,Neutral,0,0,0,0,0,0,0,0
1339,5346,"Oh, my eye.",Neutral,0,0,0,0,0,0,0,0
1340,5348,Remember the Battle of Harokin...,anger,1,0,0,0,0,0,0,0
1341,5350,when I got hit in the face with the broadsword?,anger,1,0,0,0,0,0,0,0
1342,5356,"You're not the Thor I know at all, are you?",Neutral,0,0,0,0,0,0,0,0
1343,5359,"Yes, I am.",Neutral,0,0,0,0,0,0,0,0
1344,5361,"The future hasn't been kind to you, has it?",joy,0,0,0,0,1,0,0,1
1345,5364,I didn't say I was from the future.,Neutral,0,0,0,0,0,0,0,0
1346,5367,"I was raised by witches, boy.",disgust,1,0,2,1,0,0,0,0
1347,5370,"I see with more than eyes, you know that.",Neutral,0,0,0,0,0,0,0,0
1348,5375,"Yeah, I'm totally from the future.",Neutral,0,0,0,0,0,0,0,0
1349,5377,"Yes, you are, honey.",Neutral,0,0,0,0,0,0,0,0
1350,5379,I really need to talk to you.,Neutral,0,0,0,0,0,0,0,0
1351,5381,We can talk.,Neutral,0,0,0,0,0,0,0,0
1352,5406,His head was over there...,Neutral,0,0,0,0,0,0,0,0
1353,5408,and his body over there...,Neutral,0,0,0,0,0,0,0,0
1354,5412,"I mean, what was the point? I was too late.",sadness,0,0,0,0,0,1,0,0
1355,5415,I was just standing there.,Neutral,0,0,0,0,0,0,0,0
1356,5418,Some idiot with an axe.,disgust,0,0,1,0,0,0,0,0
1357,5420,"Now, you're no idiot.",disgust,0,0,1,0,0,0,0,0
1358,5423,"You're here, aren't you?",Neutral,0,0,0,0,0,0,0,0
1359,5425,Seeking counsel from the wisest person in Asgard.,anticipation,0,1,0,0,0,0,0,1
1360,5427,I am. Yes.,Neutral,0,0,0,0,0,0,0,0
1361,5429,"Idiot, no.",disgust,0,0,1,0,0,0,0,0
1362,5430,A failure?,disgust,0,0,1,1,0,1,0,0
1363,5432,Absolutely.,Neutral,0,0,0,0,0,0,0,0
1364,5433,That's a little bit harsh.,Neutral,0,0,0,0,0,0,0,0
1365,5435,Do you know what that makes you?,Neutral,0,0,0,0,0,0,0,0
1366,5438,Just like everyone else.,Neutral,0,0,0,0,0,0,0,0
1367,5440,"I'm not supposed to be like everyone else, am I?",Neutral,0,0,0,0,0,0,0,0
1368,5443,"Everyone fails at who they're supposed to be, Thor.",Neutral,0,0,0,0,0,0,0,0
1369,5447,"The measure of a person, of a hero...",trust,0,1,0,0,1,0,1,2
1370,5450,is how well they succeed at being who they are.,anticipation,0,1,0,0,1,0,1,1
1371,5459,"I've really missed you, Mom.",Neutral,0,0,0,0,0,0,0,0
1372,5466,Thor! I got it!,Neutral,0,0,0,0,0,0,0,0
1373,5469,Get that rabbit!,Neutral,0,0,0,0,0,0,0,0
1374,5473,"Mom, I have to tell you something.",Neutral,0,0,0,0,0,0,0,0
1375,5475,"No, son, you don't.",Neutral,0,0,0,0,0,0,0,0
1376,5477,"You're here to repair your future, not mine.",Neutral,0,0,0,0,0,0,0,0
1377,5480,This is about your future.,Neutral,0,0,0,0,0,0,0,0
1378,5482,It's none of my business.,Neutral,0,0,0,0,0,0,0,0
1379,5487,Hi.,Neutral,0,0,0,0,0,0,0,0
