,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1112,4545,I won't be wearing loafers and a silk shirt.,anticipation,0,1,0,0,0,0,0,1
1113,4548,"72 hours, guaranteed.",trust,0,0,0,0,0,0,0,1
1114,4550,36 hours.,Neutral,0,0,0,0,0,0,0,0
1115,4554,Barnes.,Neutral,0,0,0,0,0,0,0,0
1116,4557,Rogers.,Neutral,0,0,0,0,0,0,0,0
1117,4559,Wilson.,Neutral,0,0,0,0,0,0,0,0
1118,4560,"Thank you, sir.",trust,0,0,0,0,0,0,0,1
1119,4564,(EXHALES),Neutral,0,0,0,0,0,0,0,0
1120,4565,My left arm is numb. Is that normal?,sadness,0,0,0,0,0,1,1,0
1121,4570,You all right?,Neutral,0,0,0,0,0,0,0,0
1122,4572,Always.,Neutral,0,0,0,0,0,0,0,0
1123,4577,36 hours. Jeez.,Neutral,0,0,0,0,0,0,0,0
1124,4579,We're seriously understaffed.,Neutral,0,0,0,0,0,0,0,0
1125,4581,"Oh, yeah.",Neutral,0,0,0,0,0,0,0,0
1126,4583,It'd be great if we had a Hulk right about now. Any shot?,anger,1,0,1,1,0,0,0,0
1127,4588,You really think he'd be on our side?,Neutral,0,0,0,0,0,0,0,0
1128,4591,No.,Neutral,0,0,0,0,0,0,0,0
1129,4592,I have an idea.,Neutral,0,0,0,0,0,0,0,0
1130,4593,"Me, too. Where's yours?",Neutral,0,0,0,0,0,0,0,0
1131,4596,Downstairs.,Neutral,0,0,0,0,0,0,0,0
1132,4598,Where's yours?,Neutral,0,0,0,0,0,0,0,0
1133,4601,(ROCK MUSIC PLAYING),joy,0,0,0,0,1,1,0,0
1134,4608,(ELEVATOR BELL DINGS),Neutral,0,0,0,0,0,0,0,0
1135,4621,"Hey, May. (GRUNTS)",Neutral,0,0,0,0,0,0,0,0
1136,4622,MAY: Mmm. Hey.,Neutral,0,0,0,0,0,0,0,0
1137,4626,How was school today?,trust,0,0,0,0,0,0,0,1
1138,4628,PETER: It was okay.,Neutral,0,0,0,0,0,0,0,0
1139,4629,This crazy car parked outside.,anger,1,0,0,1,0,1,0,0
1140,4635,"- Oh, Mr Parker. - Um...",Neutral,0,0,0,0,0,0,0,0
1141,4639,(STAMMERING) What are you doing...,Neutral,0,0,0,0,0,0,0,0
1142,4641,"Hey! Uh, I'm Peter.",Neutral,0,0,0,0,0,0,0,0
1143,4643,Tony.,Neutral,0,0,0,0,0,0,0,0
1144,4645,What are you doing here?,Neutral,0,0,0,0,0,0,0,0
1145,4646,It's about time we met.,anticipation,0,1,0,0,0,0,0,0
1146,4648,"You've been getting my emails, right?",Neutral,0,0,0,0,0,0,0,0
1147,4650,- Yeah. Yeah. - Right?,Neutral,0,0,0,0,0,0,0,0
1148,4651,Regarding the...,Neutral,0,0,0,0,0,0,0,0
1149,4653,You didn't even tell me about the grant.,anticipation,0,1,0,0,1,0,0,1
1150,4654,- About the grant. - The September Foundation.,anticipation,0,1,0,0,1,0,0,1
1151,4655,- Right. - Yeah.,Neutral,0,0,0,0,0,0,0,0
1152,4656,Remember when you applied?,Neutral,0,0,0,0,0,0,0,0
1153,4658,Yeah.,Neutral,0,0,0,0,0,0,0,0
1154,4659,"I approved, so now we're in business.",joy,0,0,0,0,1,0,0,1
1155,4662,But you didn't tell me anything. What's up with that?,Neutral,0,0,0,0,0,0,0,0
1156,4664,You keeping secrets from me now?,Neutral,0,0,0,0,0,0,0,0
1157,4665,I just know how much you love surprises so I thought I would let you know...,joy,0,0,0,1,2,0,1,0
1158,4670,"Anyway, what did I apply for?",Neutral,0,0,0,0,0,0,0,0
1159,4671,That's what I'm here to hash out.,Neutral,0,0,0,0,0,0,0,0
1160,4673,"Okay. Hash it out, okay.",Neutral,0,0,0,0,0,0,0,0
