,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
1383,6682,That the Kree burned your eye out...,Neutral,0,0,0,0,0,0,0,0
1384,6683,because you refused to give them the Tesseract?,Neutral,0,0,0,0,0,0,0,0
1385,6687,I will neither confirm nor deny the facts of that story.,anger,1,0,0,0,0,0,0,1
1386,6691,Understood.,Neutral,0,0,0,0,0,0,0,0
1387,6693,I'm sorry to report,Neutral,0,0,0,0,0,0,0,0
1388,6694,that we still haven't found the Tesseract.,Neutral,0,0,0,0,0,0,0,0
1389,6695,I'm sure it'll turn up somewhere.,Neutral,0,0,0,0,0,0,0,0
1390,6699,I'll let you know when it does.,anger,1,0,1,1,0,1,0,0
1391,6701,Then what?,Neutral,0,0,0,0,0,0,0,0
1392,6703,Sir?,trust,0,0,0,0,0,0,0,1
1393,6704,We have no idea,Neutral,0,0,0,0,0,0,0,0
1394,6706,what other intergalactic threats are out there.,Neutral,0,0,0,0,0,0,0,0
1395,6709,And our one-woman security force,anger,1,0,0,1,0,0,0,0
1396,6711,had a prior commitment...,Neutral,0,0,0,0,0,0,0,0
1397,6712,on the other side of the universe.,Neutral,0,0,0,0,0,0,0,0
1398,6717,S.H.l.E.I.D. alone can't protect us.,Neutral,0,0,0,0,0,0,0,0
1399,6721,We need to find more.,Neutral,0,0,0,0,0,0,0,0
1400,6723,More weapons?,Neutral,0,0,0,0,0,0,0,0
1401,6724,More heroes.,Neutral,0,0,0,0,0,0,0,0
1402,6726,You think you can find others like her?,Neutral,0,0,0,0,0,0,0,0
1403,6727,"Hmm, we found her, and we weren't even looking.",Neutral,0,0,0,0,0,0,0,0
1404,6731,"Get some rest, sir.",trust,0,0,0,0,0,0,0,1
1405,6734,You got a big decision to make.,Neutral,0,0,0,0,0,0,0,0
1406,6915,This is a nightmare.,fear,0,0,0,1,0,0,0,0
1407,6918,I've had better nightmares.,Neutral,0,0,0,0,0,0,0,0
1408,6923,Hey.,Neutral,0,0,0,0,0,0,0,0
1409,6925,"So, that thing just stopped",Neutral,0,0,0,0,0,0,0,0
1410,6927,doing whatever the hell it was doing.,anger,1,0,1,1,0,1,0,0
1411,6930,What do we got?,Neutral,0,0,0,0,0,0,0,0
1412,6933,Whatever signal it was sending finally crapped out.,disgust,0,1,2,0,1,0,1,1
1413,6936,I thought we bypassed the battery.,anger,1,0,0,0,0,0,0,0
1414,6937,We did.,Neutral,0,0,0,0,0,0,0,0
1415,6938,It's still plugged in. It just stopped.,Neutral,0,0,0,0,0,0,0,0
1416,6942,Reboot it. Send the signal again.,Neutral,0,0,0,0,0,0,0,0
1417,6944,We don't even know what this is.,Neutral,0,0,0,0,0,0,0,0
1418,6945,"Fury did. Just do it, please.",anger,1,0,0,1,0,1,0,0
1419,6948,You tell me the second you get a signal.,Neutral,0,0,0,0,0,0,0,0
1420,6951,I wanna know who's on the other end of that thing.,fear,0,0,0,1,0,1,0,0
1421,6956,Where's Fury?,anger,1,0,0,1,0,1,0,0
