,secs_stamp,text,max_sentiment,anger,anticipation,disgust,fear,joy,sadness,surprise,trust
2054,6716,(GROANS),disgust,0,0,1,0,0,1,0,0
2055,6720,(GRUNTS),Neutral,0,0,0,0,0,0,0,0
2056,6748,(SCOFFS),anger,1,0,1,0,0,0,0,0
2057,6749,(METAL CREAKING),Neutral,0,0,0,0,0,0,0,0
2058,6753,(GROANING),disgust,0,0,1,0,0,1,0,0
2059,6766,No more false faces.,Neutral,0,0,0,0,0,0,0,0
2060,6769,You said you wanted the Mandarin.,trust,0,0,0,0,0,0,0,1
2061,6772,You're looking right at him.,Neutral,0,0,0,0,0,0,0,0
2062,6775,"It was always me, Tony. Right from the start.",anticipation,0,1,0,0,0,0,0,0
2063,6778,I am the Mandarin!,trust,0,0,0,0,0,0,0,1
2064,6783,(BREATHING HARD),Neutral,0,0,0,0,0,0,0,0
2065,6791,I got nothing.,Neutral,0,0,0,0,0,0,0,0
2066,6795,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
2067,6799,"Jarvis, subject at my 12 o'clock is not a target, disengage!",Neutral,0,0,0,0,0,0,0,0
2068,6804,(REPULSOR POWERING UP),Neutral,0,0,0,0,0,0,0,0
2069,6809,(GROWLS),anger,1,0,0,1,0,0,0,0
2070,6810,"What? Oh, what, are you mad at me?",anger,1,0,1,1,0,1,0,0
2071,6814,(GRUNTING),Neutral,0,0,0,0,0,0,0,0
2072,6822,(BOTH GRUNTING),Neutral,0,0,0,0,0,0,0,0
2073,6824,Whoo!,Neutral,0,0,0,0,0,0,0,0
2074,6836,(PANTING),Neutral,0,0,0,0,0,0,0,0
2075,6838,TONY: Honey?,Neutral,0,0,0,0,0,0,0,0
2076,6844,"Oh, my God.",anticipation,0,1,0,1,1,0,0,1
2077,6847,That was really violent.,anger,1,0,1,1,0,0,1,0
2078,6850,You just scared the devil out of me. I thought you were...,anger,2,1,2,2,0,2,0,0
2079,6852,I was dead. Why? Because I fell 200 feet?,sadness,0,0,0,0,0,1,0,0
2080,6858,Who's the hot mess now?,anger,1,0,1,0,0,0,0,0
2081,6860,It's still debatable.,Neutral,0,0,0,0,0,0,0,0
2082,6862,Probably tipping your way a little bit.,Neutral,0,0,0,0,0,0,0,0
2083,6864,Why don't you dress like this at home? Hmm?,Neutral,0,0,0,0,0,0,0,0
2084,6866,Sport bra. The whole deal.,anticipation,0,1,0,0,1,0,1,1
2085,6868,"You know, I think I understand why you don't want to give up the suits.",Neutral,0,0,0,0,0,0,0,0
2086,6871,What am I going to complain about now?,anger,1,0,0,0,0,1,0,0
2087,6875,"Well, it's me.",Neutral,0,0,0,0,0,0,0,0
2088,6877,You'll think of something.,Neutral,0,0,0,0,0,0,0,0
2089,6880,"- No, don't touch me. - Don't worry about it.",anticipation,0,1,0,1,0,1,0,0
2090,6881,"- No, I'm gonna burn you. - No, you're not.",Neutral,0,0,0,0,0,0,0,0
2091,6884,Not hot.,anger,1,0,0,0,0,0,0,0
2092,6887,Am I gonna be okay?,Neutral,0,0,0,0,0,0,0,0
2093,6888,No.,Neutral,0,0,0,0,0,0,0,0
2094,6889,You're in a relationship with me. Everything will never be okay.,Neutral,0,0,0,0,0,0,0,0
2095,6892,"But I think I can figure this out, yeah.",Neutral,0,0,0,0,0,0,0,0
2096,6895,I almost had this 20 years ago when I was drunk.,Neutral,0,0,0,0,0,0,0,0
2097,6896,I think I can get you better.,Neutral,0,0,0,0,0,0,0,0
2098,6900,That's what I do. I fix stuff.,Neutral,0,0,0,0,0,0,0,0
2099,6903,And all your distractions?,Neutral,0,0,0,0,0,0,0,0
2100,6906,Uh... I'm going to shave them down a little bit.,Neutral,0,0,0,0,0,0,0,0
2101,6908,Jarvis. Hey.,Neutral,0,0,0,0,0,0,0,0
2102,6910,"JARVIS: <i>All wrapped up here, sir. Will there be anything else?</i>",trust,0,0,0,0,0,0,0,1
2103,6914,You know what to do.,Neutral,0,0,0,0,0,0,0,0
2104,6916,"<i>The Clean Slate Protocol, sir?</i>",joy,0,0,0,0,1,0,0,1
2105,6919,"Screw it, it's Christmas. Yes, yes.",Neutral,0,0,0,0,0,0,0,0
2106,6954,(KISSES),anticipation,0,1,0,0,1,0,1,0
2107,6958,"Okay, so far? Do you like it?",Neutral,0,0,0,0,0,0,0,0
2108,6960,(SIGHS),Neutral,0,0,0,0,0,0,0,0
2109,6962,It'll do.,Neutral,0,0,0,0,0,0,0,0
2110,6972,"TONY: <i>And so, as Christmas morning began,</i>",Neutral,0,0,0,0,0,0,0,0
2111,6975,<i>my journey had reached its end.</i>,anticipation,0,1,0,1,1,0,0,0
2112,6981,"<i>You start with something pure,</i>",anticipation,0,1,0,0,0,0,0,0
2113,6984,"<i>something exciting. Then, come the mistakes.</i>",anger,1,1,0,1,1,0,1,0
2114,6989,<i>The compromises.</i>,Neutral,0,0,0,0,0,0,0,0
2115,6998,<i>- We create our own demons.</i> (REPORTERS CALLING),joy,0,0,0,0,1,0,0,0
2116,7001,- Oh! (ALL CLAMOURING),Neutral,0,0,0,0,0,0,0,0
2117,7006,"Great to see you! Oh, bloody hell!",anger,2,0,2,2,0,2,0,0
2118,7009,"TONY: <i>As promised, I got Pepper sorted out. It took some tinkering.</i>",joy,0,0,0,0,1,0,0,1
2119,7013,"<i>But then I thought to myself, ""Why stop there?""</i>",Neutral,0,0,0,0,0,0,0,0
2120,7021,"<i>Of course, there are people who say progress is dangerous,</i>",anticipation,0,1,0,0,1,0,0,0
2121,7024,<i>but I'll bet none of those idiots ever had to live with a chestful of shrapnel.</i>,anger,1,0,1,1,0,1,0,0
2122,7028,"<i>And now, neither will I.</i>",Neutral,0,0,0,0,0,0,0,0
2123,7032,<i>- Let me tell you...</i> (METAL CLINKING),Neutral,0,0,0,0,0,0,0,0
2124,7034,<i>...that was the best sleep I'd had in years.</i>,Neutral,0,0,0,0,0,0,0,0
2125,7052,(GASPING),surprise,0,0,0,0,0,0,1,0
2126,7054,(COUGHING),disgust,0,0,1,0,0,0,0,0
2127,7057,It's okay. It's okay.,Neutral,0,0,0,0,0,0,0,0
2128,7059,It's okay.,Neutral,0,0,0,0,0,0,0,0
2129,7060,"(WEAKLY) No, look.",fear,0,0,0,1,0,1,0,0
2130,7065,(CHUCKLES SOFTLY),anticipation,0,1,0,0,1,0,1,1
2131,7103,(LAUGHS),joy,0,0,0,0,1,0,1,0
2132,7138,"TONY: <i>So, if I were to wrap this up, tie it with a bow, or whatever...</i>",Neutral,0,0,0,0,0,0,0,0
2133,7143,"<i>I guess I'd say my armour, it was never a distraction,</i>",surprise,0,0,0,0,0,0,1,0
2134,7147,<i>or a hobby.</i>,Neutral,0,0,0,0,0,0,0,0
2135,7149,<i>It was a cocoon.</i>,Neutral,0,0,0,0,0,0,0,0
2136,7152,"<i>And now,</i>",Neutral,0,0,0,0,0,0,0,0
2137,7155,<i>I'm a changed man.</i>,fear,0,0,0,1,0,0,0,0
2138,7166,"<i>You can take away my house, all my tricks and toys.</i>",surprise,0,0,0,0,0,0,1,0
2139,7171,<i>One thing you can't take away...</i>,Neutral,0,0,0,0,0,0,0,0
2140,7176,<i>I am Iron Man.</i>,trust,0,0,0,0,0,0,0,1
2141,7178,(THRILLING MUSIC PLAYING),joy,0,1,0,1,2,1,1,0
2142,7349,(OMINOUS MUSIC PLAYING),anticipation,0,1,0,1,1,1,0,0
2143,7744,"TONY: <i>You know, and thank you by the way. For listening.</i>",Neutral,0,0,0,0,0,0,0,0
2144,7746,"<i>Plus, something about just getting it off my chest,</i>",Neutral,0,0,0,0,0,0,0,0
2145,7749,"<i>and putting it out there in the atmosphere, instead of holding this in...</i>",Neutral,0,0,0,0,0,0,0,0
2146,7753,"<i>I mean, this is what gets people sick, you know.</i>",disgust,0,0,1,0,0,1,0,0
2147,7755,"<i>Wow, I had no idea you were such a good listener.</i>",anticipation,0,1,0,0,1,0,1,1
2148,7758,To be able to share all my intimate thoughts,anticipation,0,2,0,0,2,0,0,2
2149,7761,"and my experiences with someone,",Neutral,0,0,0,0,0,0,0,0
2150,7762,it just cuts the weight of it in half.,anticipation,0,1,1,1,1,1,1,1
2151,7765,"You know, it's like a snake swallowing its own tail.",disgust,0,0,1,1,0,0,0,0
2152,7766,Everything comes full circle.,Neutral,0,0,0,0,0,0,0,0
2153,7768,(GASPS) - And the fact that you've been able to,surprise,0,0,0,0,0,0,1,1
2154,7770,- help me process... (CLEARS THROAT),Neutral,0,0,0,0,0,0,0,0
2155,7774,"- Are you with me? - Sorry... I was, yeah.",Neutral,0,0,0,0,0,0,0,0
2156,7776,"We were at, uh...",Neutral,0,0,0,0,0,0,0,0
2157,7777,Are you actively napping?,joy,0,0,0,0,1,0,0,0
2158,7778,(STAMMERING) I was... I... I drifted.,Neutral,0,0,0,0,0,0,0,0
2159,7781,Where did I lose you?,anger,1,0,1,1,0,1,1,0
2160,7784,Elevator in Switzerland.,Neutral,0,0,0,0,0,0,0,0
2161,7788,"So, you heard none of it.",Neutral,0,0,0,0,0,0,0,0
2162,7789,I'm sorry. I'm not that kind of doctor.,trust,0,0,0,0,1,0,0,2
2163,7793,I'm not a therapist.,Neutral,0,0,0,0,0,0,0,0
2164,7794,- It's not my training. - So?,Neutral,0,0,0,0,0,0,0,0
2165,7796,- I don't have the... - What? The time?,anticipation,0,1,0,0,0,0,0,0
2166,7798,Temperament.,Neutral,0,0,0,0,0,0,0,0
2167,7800,You know what? Now that I think about it...,Neutral,0,0,0,0,0,0,0,0
2168,7801,"Oh! God, my original wound.",anticipation,0,1,0,1,1,0,0,1
2169,7803,"- 1983, all right? - Yes.",Neutral,0,0,0,0,0,0,0,0
2170,7805,"I'm 14 years old, I still have a nanny. That was weird.",disgust,0,0,1,0,0,0,0,0
2171,7810,Subtitled by: jnb_bd,Neutral,0,0,0,0,0,0,0,0
